QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,COUNTRY,DEALSIZE
29,74.98,12,2174.42,2003-11-06,11,2003,Trucks and Buses,64,88,"Stylish Desk Decors, Co.",UK,Small
49,64.64,4,3167.36,2003-11-13,11,2003,Trucks and Buses,64,88,"Classic Gift Ideas, Inc",USA,Medium
39,54.94,7,2142.66,2003-11-25,11,2003,Trucks and Buses,64,88,"Saveley & Henriot, Co.",France,Small
36,58.82,2,2117.52,2003-12-05,12,2003,Trucks and Buses,64,88,Canadian Gift Exchange Network,Canada,Small
39,62.05,7,2419.95,2004-02-04,2,2004,Trucks and Buses,64,88,Handji Gifts& Co,Singapore,Small
30,73.04,12,2191.2,2004-03-11,3,2004,Trucks and Buses,64,88,Mini Gifts Distributors Ltd.,USA,Small
44,69.16,5,3043.04,2004-05-04,5,2004,Trucks and Buses,64,88,Super Scale Inc.,USA,Medium
20,61.41,2,1228.2,2004-06-15,6,2004,Trucks and Buses,64,88,"Tokyo Collectables, Ltd",Japan,Small
21,63.35,5,1330.35,2004-07-19,7,2004,Trucks and Buses,64,88,Souveniers And Things Co.,Australia,Small
36,77.57,12,2792.52,2004-08-19,8,2004,Trucks and Buses,64,88,Diecast Classics Inc.,USA,Small
32,71.75,7,2296.0,2004-09-08,9,2004,Trucks and Buses,64,88,Scandinavian Gift Ideas,Sweden,Small
36,73.04,2,2629.44,2004-10-11,10,2004,Trucks and Buses,64,88,Auto Assoc. & Cie.,France,Small
34,56.24,10,1912.16,2004-10-22,10,2004,Trucks and Buses,64,88,Canadian Gift Exchange Network,Canada,Small
48,100.0,4,8209.44,2004-11-05,11,2004,Trucks and Buses,64,88,Vitachrome Inc.,USA,Large
33,73.69,4,2431.77,2004-11-18,11,2004,Trucks and Buses,64,88,Mini Wheels Co.,USA,Small
31,100.0,5,3139.99,2004-11-01,11,2004,Trucks and Buses,64,88,"Corrida Auto Replicas, Ltd",Spain,Medium
36,100.0,2,5669.64,2004-12-10,12,2004,Trucks and Buses,64,88,Euro Shopping Channel,Spain,Medium
25,100.0,3,3160.25,2005-01-20,1,2005,Trucks and Buses,64,88,"Anna's Decorations, Ltd",Australia,Medium
48,100.0,8,6799.68,2005-02-17,2,2005,Trucks and Buses,64,88,Mini Gifts Distributors Ltd.,USA,Medium
27,69.16,5,1867.32,2005-05-01,5,2005,Trucks and Buses,64,88,Quebec Home Shopping Network,Canada,Small
44,61.41,2,2702.04,2005-05-31,5,2005,Trucks and Buses,64,88,Euro Shopping Channel,Spain,Small
33,72.92,5,2406.36,2003-02-17,2,2003,Vintage Cars,68,89,Rovelli Gifts,Italy,Small
29,72.23,11,2094.67,2003-04-29,4,2003,Vintage Cars,68,89,"Australian Collectors, Co.",Australia,Small
49,57.1,6,2797.9,2003-06-27,6,2003,Vintage Cars,68,89,Euro Shopping Channel,Spain,Small
20,81.86,1,1637.2,2003-08-13,8,2003,Vintage Cars,68,89,Royale Belge,Belgium,Small
31,73.61,12,2281.91,2003-10-28,10,2003,Vintage Cars,68,89,Technics Stores Inc.,USA,Small
39,59.16,10,2307.24,2004-01-12,1,2004,Vintage Cars,68,89,Osaka Souveniers Co.,Japan,Small
20,66.04,12,1320.8,2004-02-20,2,2004,Vintage Cars,68,89,"Australian Collectors, Co.",Australia,Small
34,77.73,6,2642.82,2004-04-02,4,2004,Vintage Cars,68,89,"Royal Canadian Collectables, Ltd.",Canada,Small
50,61.22,7,3061.0,2004-05-11,5,2004,Vintage Cars,68,89,The Sharp Gifts Warehouse,USA,Medium
40,79.11,2,3164.4,2004-06-24,6,2004,Vintage Cars,68,89,Euro Shopping Channel,Spain,Medium
28,63.97,12,1791.16,2004-07-23,7,2004,Vintage Cars,68,89,La Rochelle Gifts,France,Small
50,81.86,4,4093.0,2004-08-21,8,2004,Vintage Cars,68,89,"Norway Gifts By Mail, Co.",Norway,Medium
28,79.8,7,2234.4,2004-09-16,9,2004,Vintage Cars,68,89,"Clover Collections, Co.",Ireland,Small
46,66.04,10,3037.84,2004-10-15,10,2004,Vintage Cars,68,89,Mini Classics,USA,Medium
24,59.16,2,1419.84,2004-11-01,11,2004,Vintage Cars,68,89,giftsbymail.co.uk,UK,Small
24,81.17,5,1948.08,2004-11-12,11,2004,Vintage Cars,68,89,Rovelli Gifts,Italy,Small
39,59.16,3,2307.24,2004-11-24,11,2004,Vintage Cars,68,89,Enaco Distributors,Spain,Small
40,44.51,7,1780.4,2004-12-04,12,2004,Vintage Cars,68,89,Gift Ideas Corp.,USA,Small
49,72.33,2,3544.17,2004-12-17,12,2004,Vintage Cars,68,89,Souveniers And Things Co.,Australia,Medium
44,82.26,4,3619.44,2005-02-03,2,2005,Vintage Cars,68,89,La Rochelle Gifts,France,Medium
35,100.0,8,3918.95,2005-03-03,3,2005,Vintage Cars,68,89,FunGiftIdeas.com,USA,Medium
22,67.41,4,1483.02,2005-03-30,3,2005,Vintage Cars,68,89,Reims Collectables,France,Small
62,77.73,6,4819.26,2005-04-03,4,2005,Vintage Cars,68,89,Tekni Collectables Inc.,USA,Medium
26,61.22,7,1591.72,2005-05-10,5,2005,Vintage Cars,68,89,L'ordine Souveniers,Italy,Small
31,100.0,16,3669.78,2003-03-03,3,2003,Motorcycles,102,90,Cruz & Sons Co.,Philippines,Medium
25,86.74,3,2168.5,2003-05-07,5,2003,Motorcycles,102,90,Reims Collectables,France,Small
30,89.8,17,2694.0,2003-07-02,7,2003,Motorcycles,102,90,Mini Gifts Distributors Ltd.,USA,Small
27,100.0,4,3251.34,2003-08-25,8,2003,Motorcycles,102,90,Toys4GrownUps.com,USA,Medium
23,100.0,12,2347.15,2003-10-10,10,2003,Motorcycles,102,90,Corporate Gift Ideas Co.,USA,Small
34,100.0,12,3920.88,2003-11-04,11,2003,Motorcycles,102,90,"Anna's Decorations, Ltd",Australia,Medium
22,100.0,7,2514.6,2003-11-11,11,2003,Motorcycles,102,90,Daedalus Designs Imports,France,Small
42,85.72,4,3600.24,2003-11-19,11,2003,Motorcycles,102,90,Euro Shopping Channel,Spain,Medium
37,100.0,12,4040.03,2004-01-15,1,2004,Motorcycles,102,90,Auto Canal Petit,France,Medium
30,100.0,5,3336.9,2004-02-21,2,2004,Motorcycles,102,90,Daedalus Designs Imports,France,Medium
27,100.0,5,3113.64,2004-04-05,4,2004,Motorcycles,102,90,Vitachrome Inc.,USA,Medium
25,100.0,9,2832.0,2004-05-26,5,2004,Motorcycles,102,90,Auto Canal Petit,France,Small
34,97.97,7,3330.98,2004-06-30,6,2004,Motorcycles,102,90,Gifts4AllAges.com,USA,Medium
38,100.0,13,4304.64,2004-08-02,8,2004,Motorcycles,102,90,Online Mini Collectables,USA,Medium
26,100.0,4,2600.26,2004-08-27,8,2004,Motorcycles,102,90,Marta's Replicas Co.,USA,Small
38,100.0,7,4382.16,2004-09-30,9,2004,Motorcycles,102,90,"Toys of Finland, Co.",Finland,Medium
50,84.7,3,4235.0,2004-10-15,10,2004,Motorcycles,102,90,Baane Mini Imports,Norway,Medium
22,100.0,8,2626.8,2004-11-03,11,2004,Motorcycles,102,90,Microscale Inc.,USA,Small
32,100.0,4,5026.56,2004-11-17,11,2004,Motorcycles,102,90,Motor Mint Distributors Inc.,USA,Medium
31,71.02,4,2201.62,2004-11-24,11,2004,Motorcycles,102,90,Salzburg Collectables,Austria,Small
40,100.0,5,4326.8,2004-12-07,12,2004,Motorcycles,102,90,Euro Shopping Channel,Spain,Medium
22,100.0,3,3425.18,2005-01-07,1,2005,Motorcycles,102,90,Mini Creations Ltd.,USA,Medium
41,100.0,15,4701.88,2005-02-03,2,2005,Motorcycles,102,90,La Rochelle Gifts,France,Medium
45,48.98,12,2204.1,2005-03-04,3,2005,Motorcycles,102,90,Mini Gifts Distributors Ltd.,USA,Small
45,100.0,5,5189.4,2005-04-08,4,2005,Motorcycles,102,90,"UK Collectables, Ltd.",UK,Medium
39,40.15,6,1565.85,2003-02-17,2,2003,Vintage Cars,43,91,Rovelli Gifts,Italy,Small
49,50.62,12,2480.38,2003-04-29,4,2003,Vintage Cars,43,91,"Australian Collectors, Co.",Australia,Small
27,50.19,7,1355.13,2003-06-27,6,2003,Vintage Cars,43,91,Euro Shopping Channel,Spain,Small
34,36.66,1,1246.44,2003-08-10,8,2003,Vintage Cars,43,91,Mini Creations Ltd.,USA,Small
20,41.02,1,820.4,2003-10-08,10,2003,Vintage Cars,43,91,Euro Shopping Channel,Spain,Small
48,51.93,13,2492.64,2003-10-28,10,2003,Vintage Cars,43,91,Technics Stores Inc.,USA,Small
29,38.4,1,1113.6,2003-12-01,12,2003,Vintage Cars,43,91,West Coast Collectables Co.,USA,Small
43,41.02,11,1763.86,2004-01-12,1,2004,Vintage Cars,43,91,Osaka Souveniers Co.,Japan,Small
41,46.26,13,1896.66,2004-02-20,2,2004,Vintage Cars,43,91,"Australian Collectors, Co.",Australia,Small
41,35.35,7,1449.35,2004-04-02,4,2004,Vintage Cars,43,91,"Royal Canadian Collectables, Ltd.",Canada,Small
36,51.93,8,1869.48,2004-05-11,5,2004,Vintage Cars,43,91,The Sharp Gifts Warehouse,USA,Small
49,37.97,3,1860.53,2004-06-24,6,2004,Vintage Cars,43,91,Euro Shopping Channel,Spain,Small
38,45.39,13,1724.82,2004-07-23,7,2004,Vintage Cars,43,91,La Rochelle Gifts,France,Small
33,51.93,5,1713.69,2004-08-21,8,2004,Vintage Cars,43,91,"Norway Gifts By Mail, Co.",Norway,Small
26,48.44,1,1259.44,2004-09-15,9,2004,Vintage Cars,43,91,"Bavarian Collectables Imports, Co.",Germany,Small
47,43.64,11,2051.08,2004-10-15,10,2004,Vintage Cars,43,91,Mini Classics,USA,Small
34,47.57,3,1617.38,2004-11-01,11,2004,Vintage Cars,43,91,giftsbymail.co.uk,UK,Small
34,51.93,7,1765.62,2004-11-12,11,2004,Vintage Cars,43,91,Rovelli Gifts,Italy,Small
40,50.62,4,2024.8,2004-11-24,11,2004,Vintage Cars,43,91,Enaco Distributors,Spain,Small
40,82.21,8,3288.4,2004-12-04,12,2004,Vintage Cars,43,91,Gift Ideas Corp.,USA,Medium
33,82.59,3,2725.47,2004-12-17,12,2004,Vintage Cars,43,91,Souveniers And Things Co.,Australia,Small
49,65.8,5,3224.2,2005-02-03,2,2005,Vintage Cars,43,91,La Rochelle Gifts,France,Medium
27,100.0,1,3211.38,2005-03-03,3,2005,Vintage Cars,43,91,FunGiftIdeas.com,USA,Medium
49,36.66,5,1796.34,2005-03-30,3,2005,Vintage Cars,43,91,Reims Collectables,France,Small
56,35.35,7,1979.6,2005-04-03,4,2005,Vintage Cars,43,91,Tekni Collectables Inc.,USA,Small
37,51.93,8,1921.41,2005-05-10,5,2005,Vintage Cars,43,91,L'ordine Souveniers,Italy,Small
33,100.0,7,3705.24,2003-01-31,1,2003,Trucks and Buses,115,92,Euro Shopping Channel,Spain,Medium
27,100.0,3,2843.91,2003-04-04,4,2003,Trucks and Buses,115,92,Classic Legends Inc.,USA,Small
46,100.0,9,6176.42,2003-06-03,6,2003,Trucks and Buses,115,92,Muscle Machine Inc,USA,Medium
44,100.0,3,5500.44,2003-08-01,8,2003,Trucks and Buses,115,92,Suominen Souveniers,Finland,Medium
26,100.0,1,3220.1,2003-09-21,9,2003,Trucks and Buses,115,92,"Oulu Toy Supplies, Inc.",Finland,Medium
48,94.92,10,4556.16,2003-10-22,10,2003,Trucks and Buses,115,92,"Dragon Souveniers, Ltd.",Singapore,Medium
23,100.0,9,3114.89,2003-11-06,11,2003,Trucks and Buses,115,92,L'ordine Souveniers,Italy,Medium
45,100.0,4,4948.2,2003-11-14,11,2003,Trucks and Buses,115,92,"Iberia Gift Imports, Corp.",Spain,Medium
49,100.0,4,5161.17,2003-11-25,11,2003,Trucks and Buses,115,92,Mini Classics,USA,Medium
28,94.92,5,2657.76,2003-12-09,12,2003,Trucks and Buses,115,92,Diecast Collectables,USA,Small
37,100.0,9,3983.05,2004-02-12,2,2004,Trucks and Buses,115,92,"Clover Collections, Co.",Ireland,Medium
34,100.0,7,3974.94,2004-03-15,3,2004,Trucks and Buses,115,92,"Blauer See Auto, Co.",Germany,Medium
22,100.0,3,2928.42,2004-05-05,5,2004,Trucks and Buses,115,92,Euro Shopping Channel,Spain,Small
29,100.0,2,3054.57,2004-06-15,6,2004,Trucks and Buses,115,92,Handji Gifts& Co,Singapore,Medium
34,98.39,3,3345.26,2004-07-20,7,2004,Trucks and Buses,115,92,Mini Gifts Distributors Ltd.,USA,Medium
38,100.0,12,4310.72,2004-08-20,8,2004,Trucks and Buses,115,92,Mini Gifts Distributors Ltd.,USA,Medium
41,100.0,6,4983.14,2004-09-08,9,2004,Trucks and Buses,115,92,Land of Toys Inc.,USA,Medium
42,100.0,3,4618.32,2004-10-13,10,2004,Trucks and Buses,115,92,Marta's Replicas Co.,USA,Medium
28,100.0,12,3403.12,2004-10-22,10,2004,Trucks and Buses,115,92,Heintze Collectables,Denmark,Medium
38,100.0,4,5190.42,2004-11-05,11,2004,Trucks and Buses,115,92,Baane Mini Imports,Norway,Medium
23,100.0,8,3141.57,2004-11-20,11,2004,Trucks and Buses,115,92,"La Corne D'abondance, Co.",France,Medium
31,71.4,8,2213.4,2004-12-02,12,2004,Trucks and Buses,115,92,Euro Shopping Channel,Spain,Small
46,100.0,2,4896.7,2004-12-15,12,2004,Trucks and Buses,115,92,Reims Collectables,France,Medium
48,56.55,10,2714.4,2005-01-23,1,2005,Trucks and Buses,115,92,Mini Gifts Distributors Ltd.,USA,Small
29,100.0,13,3087.05,2005-02-22,2,2005,Trucks and Buses,115,92,Euro Shopping Channel,Spain,Medium
46,100.0,4,5692.96,2005-03-17,3,2005,Trucks and Buses,115,92,Lyon Souveniers,France,Medium
26,100.0,3,3460.86,2005-05-03,5,2005,Trucks and Buses,115,92,Euro Shopping Channel,Spain,Medium
18,100.0,2,1895.94,2005-05-31,5,2005,Trucks and Buses,115,92,La Rochelle Gifts,France,Small
32,53.31,2,1705.92,2003-01-31,1,2003,Trains,58,93,Euro Shopping Channel,Spain,Small
21,49.21,11,1033.41,2003-04-16,4,2003,Trains,58,93,"Dragon Souveniers, Ltd.",Singapore,Small
46,69.12,4,3179.52,2003-06-03,6,2003,Trains,58,93,Muscle Machine Inc,USA,Medium
42,49.79,14,2091.18,2003-08-08,8,2003,Trains,58,93,Mini Gifts Distributors Ltd.,USA,Small
31,57.41,13,1779.71,2003-09-28,9,2003,Trains,58,93,Euro Shopping Channel,Spain,Small
38,66.78,5,2537.64,2003-10-22,10,2003,Trains,58,93,"Dragon Souveniers, Ltd.",Singapore,Small
38,64.44,4,2448.72,2003-11-06,11,2003,Trains,58,93,L'ordine Souveniers,Italy,Small
20,48.62,15,972.4,2003-11-14,11,2003,Trains,58,93,Mini Creations Ltd.,USA,Small
46,62.09,7,2856.14,2003-11-26,11,2003,Trains,58,93,Super Scale Inc.,USA,Small
30,65.61,15,1968.3,2004-01-02,1,2004,Trains,58,93,"Saveley & Henriot, Co.",France,Small
30,68.54,4,2056.2,2004-02-12,2,2004,Trains,58,93,"Clover Collections, Co.",Ireland,Small
43,52.14,2,2242.02,2004-03-15,3,2004,Trains,58,93,"Blauer See Auto, Co.",Germany,Small
49,63.85,4,3128.65,2004-05-05,5,2004,Trains,58,93,Suominen Souveniers,Finland,Medium
43,56.82,4,2443.26,2004-07-20,7,2004,Trains,58,93,Diecast Classics Inc.,USA,Small
37,66.78,7,2470.86,2004-08-20,8,2004,Trains,58,93,Mini Gifts Distributors Ltd.,USA,Small
35,55.07,1,1927.45,2004-09-08,9,2004,Trains,58,93,Land of Toys Inc.,USA,Small
34,60.34,15,2051.56,2004-10-14,10,2004,Trains,58,93,"AV Stores, Co.",UK,Small
38,61.51,7,2337.38,2004-10-22,10,2004,Trains,58,93,Heintze Collectables,Denmark,Small
44,100.0,7,5932.96,2004-11-05,11,2004,Trains,58,93,Baane Mini Imports,Norway,Medium
21,100.0,6,2296.77,2004-11-21,11,2004,Trains,58,93,Classic Legends Inc.,USA,Small
44,100.0,17,6490.88,2004-12-02,12,2004,Trains,58,93,Euro Shopping Channel,Spain,Medium
25,64.93,4,1623.25,2004-12-15,12,2004,Trains,58,93,Reims Collectables,France,Small
24,58.58,9,1405.92,2005-01-26,1,2005,Trains,58,93,"Tokyo Collectables, Ltd",Japan,Small
38,60.06,10,2282.28,2005-02-22,2,2005,Trains,58,93,Euro Shopping Channel,Spain,Small
45,100.0,3,8977.05,2005-03-17,3,2005,Trains,58,93,Lyon Souveniers,France,Large
51,63.85,4,3256.35,2005-05-05,5,2005,Trains,58,93,Gift Depot Inc.,USA,Medium
34,82.99,14,2821.66,2003-03-03,3,2003,Motorcycles,81,94,Cruz & Sons Co.,Philippines,Small
44,74.85,1,3293.4,2003-05-07,5,2003,Motorcycles,81,94,Reims Collectables,France,Medium
44,96.0,15,4224.0,2003-07-02,7,2003,Motorcycles,81,94,Mini Gifts Distributors Ltd.,USA,Medium
38,81.36,2,3091.68,2003-08-25,8,2003,Motorcycles,81,94,Toys4GrownUps.com,USA,Medium
31,71.6,10,2219.6,2003-10-10,10,2003,Motorcycles,81,94,Corporate Gift Ideas Co.,USA,Small
48,80.55,10,3866.4,2003-11-04,11,2003,Motorcycles,81,94,"Anna's Decorations, Ltd",Australia,Medium
21,93.56,5,1964.76,2003-11-11,11,2003,Motorcycles,81,94,Daedalus Designs Imports,France,Small
40,66.72,2,2668.8,2003-11-19,11,2003,Motorcycles,81,94,Euro Shopping Channel,Spain,Small
40,80.55,10,3222.0,2004-01-15,1,2004,Motorcycles,81,94,Auto Canal Petit,France,Medium
50,77.29,3,3864.5,2004-02-21,2,2004,Motorcycles,81,94,Daedalus Designs Imports,France,Medium
20,68.34,3,1366.8,2004-04-05,4,2004,Motorcycles,81,94,Vitachrome Inc.,USA,Small
48,72.41,7,3475.68,2004-05-26,5,2004,Motorcycles,81,94,Auto Canal Petit,France,Medium
47,89.5,5,4206.5,2004-06-30,6,2004,Motorcycles,81,94,Gifts4AllAges.com,USA,Medium
21,70.78,11,1486.38,2004-08-02,8,2004,Motorcycles,81,94,Online Mini Collectables,USA,Small
39,78.92,2,3077.88,2004-08-27,8,2004,Motorcycles,81,94,Marta's Replicas Co.,USA,Medium
44,80.55,5,3544.2,2004-09-30,9,2004,Motorcycles,81,94,"Toys of Finland, Co.",Finland,Medium
28,88.68,1,2483.04,2004-10-15,10,2004,Motorcycles,81,94,Baane Mini Imports,Norway,Small
45,77.29,6,3478.05,2004-11-03,11,2004,Motorcycles,81,94,Microscale Inc.,USA,Medium
20,100.0,5,3657.8,2004-11-17,11,2004,Motorcycles,81,94,Motor Mint Distributors Inc.,USA,Medium
38,100.0,3,4682.36,2004-11-24,11,2004,Motorcycles,81,94,Salzburg Collectables,Austria,Medium
26,100.0,4,3937.7,2004-12-09,12,2004,Motorcycles,81,94,Lyon Souveniers,France,Medium
44,100.0,2,4984.32,2005-01-07,1,2005,Motorcycles,81,94,Mini Creations Ltd.,USA,Medium
49,100.0,8,5406.66,2005-02-03,2,2005,Motorcycles,81,94,La Rochelle Gifts,France,Medium
22,100.0,13,3491.18,2005-03-04,3,2005,Motorcycles,81,94,Mini Gifts Distributors Ltd.,USA,Medium
31,68.34,3,2118.54,2005-04-08,4,2005,Motorcycles,81,94,"UK Collectables, Ltd.",UK,Small
41,70.67,5,2897.47,2003-02-11,2,2003,Ships,66,95,Danish Wholesale Imports,Denmark,Small
25,76.67,14,1916.75,2003-04-28,4,2003,Ships,66,95,Salzburg Collectables,Austria,Small
31,60.0,5,1860.0,2003-06-12,6,2003,Ships,66,95,"Stylish Desk Decors, Co.",UK,Small
41,64.0,2,2624.0,2003-08-08,8,2003,Ships,66,95,Mini Gifts Distributors Ltd.,USA,Small
43,64.67,1,2780.81,2003-09-28,9,2003,Ships,66,95,Euro Shopping Channel,Spain,Small
43,75.34,12,3239.62,2003-10-23,10,2003,Ships,66,95,Scandinavian Gift Ideas,Sweden,Medium
24,76.0,3,1824.0,2003-11-07,11,2003,Ships,66,95,CAF Imports,Spain,Small
21,54.0,3,1134.0,2003-11-14,11,2003,Ships,66,95,Mini Creations Ltd.,USA,Small
23,64.67,9,1487.41,2003-11-26,11,2003,Ships,66,95,Enaco Distributors,Spain,Small
38,74.67,3,2837.46,2004-01-02,1,2004,Ships,66,95,"Saveley & Henriot, Co.",France,Small
31,62.67,15,1942.77,2004-02-19,2,2004,Ships,66,95,Collectable Mini Designs Co.,USA,Small
36,70.67,3,2544.12,2004-03-29,3,2004,Ships,66,95,Tekni Collectables Inc.,USA,Small
36,71.34,6,2568.24,2004-05-07,5,2004,Ships,66,95,Land of Toys Inc.,USA,Small
34,62.0,4,2108.0,2004-06-17,6,2004,Ships,66,95,Quebec Home Shopping Network,Canada,Small
21,65.34,7,1372.14,2004-07-21,7,2004,Ships,66,95,Petit Auto,Belgium,Small
45,78.67,9,3540.15,2004-08-20,8,2004,Ships,66,95,"Royal Canadian Collectables, Ltd.",Canada,Medium
26,75.34,4,1958.84,2004-09-10,9,2004,Ships,66,95,Gifts4AllAges.com,USA,Small
50,54.0,3,2700.0,2004-10-14,10,2004,Ships,66,95,"AV Stores, Co.",UK,Small
41,62.0,2,2542.0,2004-10-29,10,2004,Ships,66,95,La Rochelle Gifts,France,Small
39,60.0,1,2340.0,2004-11-09,11,2004,Ships,66,95,"Volvo Model Replicas, Co",Sweden,Small
22,100.0,5,2816.44,2004-11-23,11,2004,Ships,66,95,"Tokyo Collectables, Ltd",Japan,Small
46,76.67,11,3526.82,2004-12-02,12,2004,Ships,66,95,Euro Shopping Channel,Spain,Medium
44,100.0,14,4627.92,2005-01-31,1,2005,Ships,66,95,"Oulu Toy Supplies, Inc.",Finland,Medium
25,77.34,1,1933.5,2005-02-28,2,2005,Ships,66,95,Mini Gifts Distributors Ltd.,USA,Small
39,66.67,1,2600.13,2005-03-23,3,2005,Ships,66,95,Mini Gifts Distributors Ltd.,USA,Small
37,71.34,6,2639.58,2005-05-06,5,2005,Ships,66,95,Gifts4AllAges.com,USA,Small
31,100.0,7,3312.97,2003-02-17,2,2003,Planes,91,96,Rovelli Gifts,Italy,Medium
47,82.21,13,3863.87,2003-04-29,4,2003,Planes,91,96,"Australian Collectors, Co.",Australia,Medium
24,77.64,8,1863.36,2003-06-27,6,2003,Planes,91,96,Euro Shopping Channel,Spain,Small
36,100.0,2,3945.96,2003-08-10,8,2003,Planes,91,96,Mini Creations Ltd.,USA,Medium
48,100.0,2,4954.08,2003-10-08,10,2003,Planes,91,96,Euro Shopping Channel,Spain,Medium
28,98.65,14,2762.2,2003-10-28,10,2003,Planes,91,96,Technics Stores Inc.,USA,Small
48,83.12,2,3989.76,2003-12-01,12,2003,Planes,91,96,West Coast Collectables Co.,USA,Medium
21,78.55,12,1649.55,2004-01-12,1,2004,Planes,91,96,Osaka Souveniers Co.,Japan,Small
25,100.0,14,2534.75,2004-02-20,2,2004,Planes,91,96,"Australian Collectors, Co.",Australia,Small
25,100.0,8,2580.25,2004-04-02,4,2004,Planes,91,96,"Royal Canadian Collectables, Ltd.",Canada,Small
31,91.34,9,2831.54,2004-05-11,5,2004,Planes,91,96,The Sharp Gifts Warehouse,USA,Small
40,84.03,4,3361.2,2004-06-24,6,2004,Planes,91,96,Euro Shopping Channel,Spain,Medium
32,89.51,14,2864.32,2004-07-23,7,2004,Planes,91,96,La Rochelle Gifts,France,Small
24,83.12,6,1994.88,2004-08-21,8,2004,Planes,91,96,"Norway Gifts By Mail, Co.",Norway,Small
42,100.0,2,4296.6,2004-09-15,9,2004,Planes,91,96,"Bavarian Collectables Imports, Co.",Germany,Medium
21,100.0,12,2224.95,2004-10-15,10,2004,Planes,91,96,Mini Classics,USA,Small
34,82.21,4,2795.14,2004-11-01,11,2004,Planes,91,96,giftsbymail.co.uk,UK,Small
27,100.0,8,2762.1,2004-11-12,11,2004,Planes,91,96,Rovelli Gifts,Italy,Small
30,88.6,5,2658.0,2004-11-24,11,2004,Planes,91,96,Enaco Distributors,Spain,Small
39,100.0,9,5043.87,2004-12-04,12,2004,Planes,91,96,Gift Ideas Corp.,USA,Medium
20,60.54,4,1210.8,2004-12-17,12,2004,Planes,91,96,Souveniers And Things Co.,Australia,Small
37,81.87,6,3029.19,2005-02-03,2,2005,Planes,91,96,La Rochelle Gifts,France,Medium
46,100.0,2,10066.6,2005-03-03,3,2005,Planes,91,96,FunGiftIdeas.com,USA,Large
47,87.69,6,4121.43,2005-03-30,3,2005,Planes,91,96,Reims Collectables,France,Medium
11,100.0,8,1135.31,2005-04-03,4,2005,Planes,91,96,Tekni Collectables Inc.,USA,Small
23,91.34,9,2100.82,2005-05-10,5,2005,Planes,91,96,L'ordine Souveniers,Italy,Small
29,70.15,12,2034.35,2003-02-11,2,2003,Ships,86,97,Danish Wholesale Imports,Denmark,Small
38,79.68,6,3027.84,2003-04-16,4,2003,Ships,86,97,"Dragon Souveniers, Ltd.",Singapore,Medium
32,97.0,3,3104.0,2003-06-06,6,2003,Ships,86,97,Euro Shopping Channel,Spain,Medium
43,84.01,9,3612.43,2003-08-08,8,2003,Ships,86,97,Mini Gifts Distributors Ltd.,USA,Medium
31,87.48,8,2711.88,2003-09-28,9,2003,Ships,86,97,Euro Shopping Channel,Spain,Small
29,100.0,3,3013.97,2003-10-21,10,2003,Ships,86,97,FunGiftIdeas.com,USA,Medium
31,88.34,10,2738.54,2003-11-07,11,2003,Ships,86,97,CAF Imports,Spain,Small
30,94.4,10,2832.0,2003-11-14,11,2003,Ships,86,97,Mini Creations Ltd.,USA,Small
50,94.4,2,4720.0,2003-11-26,11,2003,Ships,86,97,Super Scale Inc.,USA,Medium
40,80.55,10,3222.0,2004-01-02,1,2004,Ships,86,97,"Saveley & Henriot, Co.",France,Medium
23,97.0,4,2231.0,2004-02-18,2,2004,Ships,86,97,Petit Auto,Belgium,Small
26,88.34,7,2296.84,2004-03-20,3,2004,Ships,86,97,giftsbymail.co.uk,UK,Small
40,100.0,13,4157.2,2004-05-07,5,2004,Ships,86,97,Land of Toys Inc.,USA,Medium
21,100.0,14,2146.2,2004-07-21,7,2004,Ships,86,97,Petit Auto,Belgium,Small
43,86.61,2,3724.23,2004-08-20,8,2004,Ships,86,97,Mini Gifts Distributors Ltd.,USA,Medium
29,71.89,5,2084.81,2004-09-09,9,2004,Ships,86,97,Amica Models & Co.,Italy,Small
38,91.81,10,3488.78,2004-10-14,10,2004,Ships,86,97,"AV Stores, Co.",UK,Medium
23,76.22,2,1753.06,2004-10-22,10,2004,Ships,86,97,Heintze Collectables,Denmark,Small
20,100.0,7,3469.2,2004-11-10,11,2004,Ships,86,97,Danish Wholesale Imports,Denmark,Medium
36,70.3,9,2530.8,2004-11-21,11,2004,Ships,86,97,Classic Legends Inc.,USA,Small
28,100.0,4,2924.32,2004-12-02,12,2004,Ships,86,97,Euro Shopping Channel,Spain,Small
44,100.0,2,4496.8,2005-01-26,1,2005,Ships,86,97,"Tokyo Collectables, Ltd",Japan,Medium
49,100.0,1,6397.44,2005-02-23,2,2005,Ships,86,97,Corporate Gift Ideas Co.,USA,Medium
32,80.55,5,2577.6,2005-03-28,3,2005,Ships,86,97,Alpha Cognac,France,Small
34,100.0,13,3533.62,2005-05-06,5,2005,Ships,86,97,Gifts4AllAges.com,USA,Medium
30,100.0,16,3177.3,2003-02-17,2,2003,Ships,90,98,Rovelli Gifts,Italy,Medium
29,94.14,7,2730.06,2003-04-28,4,2003,Ships,90,98,Salzburg Collectables,Austria,Small
22,85.99,8,1891.78,2003-06-16,6,2003,Ships,90,98,Gift Ideas Corp.,USA,Small
